timestamp,i,j,duration
394900,97,118,20
394900,248,285,20
394900,694,859,20
394900,468,784,20
394900,468,939,20
394900,488,882,20
394900,267,525,20
394920,527,638,20
394920,784,809,20
394920,97,1204,20
394920,198,889,20
394920,694,859,20
394920,366,525,20
394920,118,1204,20
394920,267,525,20
394920,267,366,20
394940,784,809,20
394940,882,1485,20
394940,378,656,20
394940,248,285,20
394940,694,859,20
394940,468,784,20
394940,118,1204,20
394940,97,118,20
394940,39,939,20
394940,198,889,20
394940,198,525,20
394940,525,889,20
394960,784,809,20
394960,525,889,20
394960,656,1492,20
394960,198,889,20
394960,378,656,20
394960,486,743,20
394960,248,285,20
394960,694,859,20
394960,468,784,20
394960,118,1204,20
394960,97,118,20
394960,39,939,20
394960,198,525,20
394960,378,1492,20
394980,784,809,20
394980,198,889,20
394980,378,656,20
394980,261,1067,20
394980,38,468,20
394980,248,285,20
394980,694,859,20
394980,468,784,20
394980,198,525,20
394980,97,118,20
394980,656,1492,20
394980,378,1492,20
395000,784,809,20
395000,198,889,20
395000,261,1067,20
395000,38,468,20
395000,694,859,20
395000,468,784,20
395000,468,939,20
395000,39,939,20
395000,378,1492,20
395020,784,809,20
395020,198,889,20
395020,261,1067,20
395020,172,510,20
395020,694,859,20
395020,468,784,20
395020,198,525,20
395020,39,939,20
395020,172,743,20
395020,378,1492,20
395040,784,809,20
395040,525,889,20
395040,694,859,20
395040,468,784,20
395040,468,939,20
395040,39,939,20
395040,198,889,20
395040,378,1492,20
395060,784,809,20
395060,198,889,20
395060,694,859,20
395060,248,285,20
395060,198,525,20
395080,784,809,20
395080,248,285,20
395080,198,889,20
395080,172,486,20
395100,39,939,20
395100,198,889,20
395100,198,525,20
395120,261,1067,20
395120,366,468,20
395120,39,939,20
395120,198,889,20
395120,172,510,20
395140,784,809,20
395140,525,889,20
395140,198,889,20
395140,378,656,20
395140,261,1067,20
395140,172,510,20
395140,694,859,20
395140,468,939,20
395140,39,939,20
395140,378,1492,20
395160,261,1067,20
395160,488,531,20
395160,882,1485,20
395160,219,468,20
395160,172,510,20
395160,694,859,20
395160,366,468,20
395160,486,510,20
395160,525,889,20
395160,39,939,20
395160,198,889,20
395160,267,525,20
395180,784,809,20
395180,488,531,20
395180,198,889,20
395180,378,656,20
395180,261,1067,20
395180,694,859,20
395180,366,468,20
395180,525,889,20
395180,39,939,20
395180,378,1492,20
395200,784,809,20
395200,366,468,20
395200,378,656,20
395200,261,1067,20
395200,694,859,20
395200,525,889,20
395200,656,1492,20
395200,378,1492,20
395220,784,809,20
395220,366,468,20
395220,20,656,20
395220,378,656,20
395220,261,1067,20
395220,510,743,20
395220,172,510,20
395220,694,859,20
395220,702,939,20
395220,656,1492,20
395220,267,525,20
395220,378,1492,20
395240,106,435,20
395240,261,1067,20
395240,488,531,20
395240,39,468,20
395240,172,510,20
395240,694,859,20
395240,366,468,20
395240,198,525,20
395260,106,435,20
395260,784,809,20
395260,366,468,20
395260,261,1067,20
395260,172,510,20
395260,694,859,20
395260,198,525,20
395260,198,267,20
395260,267,525,20
395280,106,435,20
395280,784,809,20
395280,366,468,20
395280,261,1067,20
395280,55,985,20
395280,694,859,20
395280,198,525,20
395280,468,939,20
395280,424,743,20
395280,267,525,20
395280,198,267,20
395300,106,435,20
395300,784,809,20
395300,882,921,20
395300,882,1485,20
395300,261,1067,20
395300,253,366,20
395300,694,859,20
395300,468,939,20
395300,172,424,20
395300,172,743,20
395300,39,525,20
395300,275,1485,20
395300,267,525,20
395300,921,1485,20
395300,172,486,20
395320,106,435,20
395320,784,809,20
395320,488,531,20
395320,882,921,20
395320,261,1067,20
395320,253,366,20
395320,252,468,20
395320,267,468,20
395320,468,939,20
395320,172,743,20
395320,275,1485,20
395320,267,525,20
395320,172,486,20
395340,106,435,20
395340,784,809,20
395340,882,921,20
395340,261,1067,20
395340,694,859,20
395340,468,939,20
395340,172,743,20
395340,275,1485,20
395340,222,252,20
395340,172,486,20
395360,784,809,20
395360,510,743,20
395360,261,1067,20
395360,172,743,20
395360,275,1485,20
395360,222,252,20
395360,172,486,20
395380,784,809,20
395380,261,1067,20
395380,702,939,20
395380,468,939,20
395380,172,743,20
395380,275,1485,20
395380,222,252,20
395380,172,486,20
395400,468,939,20
395400,222,252,20
395400,882,921,20
395400,702,939,20
395420,468,939,20
395420,261,1067,20
395420,222,252,20
395420,882,921,20
395440,261,1067,20
395440,222,252,20
395440,882,921,20
395440,172,510,20
395460,261,1067,20
395460,222,252,20
395460,198,252,20
395460,59,198,20
395480,261,1067,20
395480,882,921,20
395480,252,420,20
395480,694,859,20
395480,702,939,20
395480,468,939,20
395480,275,1485,20
395480,222,252,20
395480,172,486,20
395500,261,1067,20
395500,222,252,20
395500,882,921,20
395500,694,859,20
395500,172,486,20
395520,468,939,20
395520,261,1067,20
395520,882,921,20
395540,468,939,20
395540,261,1067,20
395540,222,252,20
395540,39,939,20
395540,252,420,20
395560,261,1067,20
395560,222,252,20
395560,39,939,20
395560,424,743,20
395560,59,252,20
395580,468,939,20
395580,261,1067,20
395580,198,267,20
395580,39,939,20
395580,222,252,20
395600,784,809,20
395600,261,1067,20
395600,172,510,20
395600,468,939,20
395600,198,267,20
395600,222,252,20
395620,784,809,20
395620,172,424,20
395620,160,261,20
395620,172,510,20
395620,39,939,20
395620,172,743,20
395620,198,267,20
395620,222,252,20
395620,424,743,20
395640,468,939,20
395640,420,525,20
395640,222,252,20
395640,39,939,20
395660,468,939,20
395660,784,809,20
395660,172,743,20
395680,784,809,20
395680,453,1067,20
395680,55,985,20
395680,468,939,20
395680,39,939,20
395680,222,252,20
395700,38,468,20
395700,222,252,20
395700,694,859,20
395720,222,252,20
395720,478,836,20
395740,468,939,20
395740,219,468,20
395740,222,252,20
395740,836,871,20
395740,478,836,20
395760,106,435,20
395760,784,809,20
395760,43,866,20
395760,55,985,20
395760,478,836,20
395760,468,939,20
395760,222,252,20
395780,784,809,20
395780,222,252,20
395780,39,939,20
395800,222,252,20
395800,420,525,20
395800,694,859,20
395800,200,488,20
395820,468,939,20
395820,420,836,20
395820,694,859,20
395840,429,488,20
395840,694,859,20
395860,429,488,20
395860,200,429,20
395860,39,939,20
395860,694,859,20
395860,702,939,20
395880,784,809,20
395880,200,429,20
395880,39,939,20
395880,694,859,20
395880,429,488,20
395900,39,939,20
395920,39,939,20
395920,429,488,20
395920,453,615,20
395940,453,615,20
395960,429,488,20
395960,38,939,20
395960,694,859,20
395960,248,285,20
395980,468,939,20
395980,38,939,20
395980,38,219,20
395980,694,859,20
396000,784,809,20
396000,248,285,20
396000,694,859,20
396000,429,488,20
396020,248,285,20
396020,488,921,20
396040,248,285,20
396040,285,626,20
396060,343,445,20
396060,200,921,20
396060,694,859,20
396080,694,859,20
396080,285,626,20
396100,122,468,20
396100,694,859,20
396100,626,954,20
396120,285,435,20
396120,248,285,20
396120,18,621,20
396140,285,626,20
396140,248,285,20
396140,694,859,20
396140,429,621,20
396140,200,435,20
396140,322,1485,20
396160,429,435,20
396160,248,285,20
396160,322,1485,20
396160,694,859,20
396180,353,884,20
396180,200,921,20
396180,285,626,20
396180,39,219,20
396180,694,859,20
396180,200,424,20
396180,424,621,20
396200,353,884,20
396200,285,626,20
396200,200,621,20
396200,55,985,20
396200,200,424,20
396200,424,921,20
396220,353,884,20
396220,18,621,20
396220,248,285,20
396220,694,859,20
396220,424,921,20
396240,353,884,20
396240,429,435,20
396240,694,859,20
396240,429,488,20
396240,424,921,20
396240,248,954,20
396260,353,884,20
396260,429,435,20
396260,55,985,20
396260,248,285,20
396260,694,859,20
396260,200,429,20
396260,424,921,20
396280,353,884,20
396280,200,921,20
396280,429,435,20
396280,694,859,20
396280,18,621,20
396280,200,429,20
396280,424,921,20
396300,353,884,20
396300,200,921,20
396300,429,435,20
396300,55,985,20
396300,694,859,20
396300,200,424,20
396300,200,429,20
396300,424,921,20
396320,353,884,20
396320,200,921,20
396320,429,435,20
396320,55,985,20
396320,694,859,20
396320,200,424,20
396320,200,429,20
396320,424,921,20
396340,18,621,20
396340,200,921,20
396340,694,859,20
396340,424,921,20
396360,694,859,20
396360,18,621,20
396360,55,985,20
396380,429,435,20
396380,694,859,20
396400,694,859,20
396400,55,985,20
396400,429,435,20
396420,429,435,20
396420,694,859,20
396420,486,510,20
396440,429,435,20
396440,694,859,20
396460,429,435,20
396460,252,275,20
396460,694,859,20
396460,275,504,20
396460,424,921,20
396480,200,921,20
396480,429,435,20
396480,694,859,20
396480,253,267,20
396480,252,275,20
396480,424,921,20
396500,429,435,20
396500,200,921,20
396500,694,859,20
396500,172,743,20
396500,424,921,20
396520,440,797,20
396520,694,859,20
396520,172,743,20
396540,694,859,20
396540,172,743,20
396540,253,267,20
396560,55,985,20
396560,694,859,20
396560,253,267,20
396560,172,743,20
396560,461,836,20
396560,18,488,20
396580,694,859,20
396580,531,626,20
396580,253,267,20
396580,656,1492,20
396580,172,743,20
396580,461,626,20
396600,694,859,20
396600,55,985,20
396600,429,435,20
396600,461,626,20
396600,172,743,20
396620,429,435,20
396620,55,985,20
396620,694,859,20
396620,253,267,20
396620,656,1492,20
396620,18,488,20
396640,429,435,20
396640,55,985,20
396640,461,626,20
396640,141,909,20
396660,429,435,20
396660,694,859,20
396660,18,488,20
396660,461,626,20
396660,141,909,20
396680,429,435,20
396680,694,859,20
396680,18,488,20
396680,461,626,20
396700,429,435,20
396700,252,275,20
396700,694,859,20
396700,18,488,20
396700,160,959,20
396720,172,743,20
396720,429,435,20
396720,18,488,20
396720,160,959,20
396740,694,859,20
396740,429,435,20
396740,55,985,20
396740,18,488,20
396740,172,743,20
396760,694,859,20
396760,55,985,20
396760,429,435,20
396760,461,626,20
396760,160,959,20
396780,55,985,20
396780,160,959,20
396800,172,743,20
396800,55,985,20
396800,18,488,20
396800,252,275,20
396800,424,921,20
396820,252,275,20
396820,55,985,20
396840,252,275,20
396840,656,886,20
396860,55,985,20
396880,253,706,20
396880,252,275,20
396880,429,488,20
396900,253,706,20
396900,445,706,20
396900,55,985,20
396900,160,959,20
396920,253,706,20
396920,270,706,20
396920,429,488,20
396920,435,921,20
396940,253,706,20
396940,435,921,20
396940,496,874,20
396940,429,488,20
396940,18,488,20
396960,435,921,20
396960,252,275,20
396960,496,874,20
396980,435,921,20
396980,55,985,20
397000,435,921,20
397000,252,275,20
397000,429,435,20
397020,429,435,20
397020,55,985,20
397020,43,866,20
397020,435,921,20
397020,424,921,20
397040,429,435,20
397040,198,267,20
397040,429,488,20
397040,267,706,20
397040,160,959,20
397060,198,267,20
397060,252,275,20
397080,122,468,20
397080,198,267,20
397080,55,985,20
397100,200,921,20
397100,429,435,20
397100,55,985,20
397100,253,267,20
397100,198,253,20
397100,198,267,20
397100,424,921,20
397120,429,435,20
397120,253,267,20
397120,478,525,20
397120,198,267,20
397120,160,959,20
397120,424,921,20
397140,200,921,20
397140,429,435,20
397140,253,267,20
397140,435,921,20
397140,198,253,20
397140,198,267,20
397140,424,921,20
397160,366,706,20
397160,200,921,20
397160,343,525,20
397160,253,267,20
397160,198,253,20
397160,198,267,20
397160,160,959,20
397160,424,921,20
397180,198,267,20
397180,200,921,20
397180,55,985,20
397180,198,253,20
397180,424,921,20
397200,198,253,20
397200,55,985,20
397200,424,921,20
397220,198,267,20
397220,200,921,20
397220,55,985,20
397220,39,219,20
397220,424,921,20
397240,97,220,20
397240,200,921,20
397240,55,985,20
397240,253,267,20
397240,424,921,20
397260,198,267,20
397260,55,985,20
397260,97,220,20
397260,253,267,20
397260,424,921,20
397280,198,267,20
397280,55,985,20
397280,97,220,20
397280,253,267,20
397300,122,468,20
397300,198,267,20
397300,200,921,20
397300,39,219,20
397300,253,267,20
397320,122,468,20
397320,435,921,20
397320,346,779,20
397340,122,468,20
397340,39,219,20
397340,253,267,20
397360,252,882,20
397360,253,267,20
397360,424,921,20
397380,424,921,20
397380,160,959,20
397400,424,921,20
397420,424,921,20
397440,429,435,20
397440,43,866,20
397440,424,921,20
397460,615,1067,20
397460,424,921,20
397480,424,921,20
397500,198,253,20
397500,424,921,20
397520,198,253,20
397520,424,921,20
397540,198,253,20
397540,429,488,20
397540,198,267,20
397540,160,959,20
397540,18,488,20
397540,424,921,20
397560,198,267,20
397560,198,253,20
397560,424,921,20
397580,198,253,20
397580,18,488,20
397580,424,921,20
397600,198,253,20
397600,18,488,20
397600,424,921,20
397620,424,921,20
397640,424,921,20
397640,141,909,20
397660,253,440,20
397660,424,921,20
397660,160,959,20
397680,424,921,20
397680,198,253,20
397680,160,959,20
397700,198,267,20
397700,198,253,20
397700,424,921,20
397720,253,267,20
397720,424,921,20
397740,445,836,20
397740,424,921,20
397760,267,603,20
397760,200,921,20
397760,424,921,20
397760,160,959,20
397780,267,603,20
397780,424,921,20
397800,267,603,20
397800,424,921,20
397820,366,478,20
397820,424,921,20
397840,267,603,20
397840,200,921,20
397840,366,478,20
397840,424,921,20
397860,200,921,20
397860,250,525,20
397860,366,478,20
397860,267,603,20
397860,200,424,20
397860,424,921,20
397880,178,498,20
397880,267,603,20
397880,200,921,20
397880,366,478,20
397880,272,1485,20
397900,267,603,20
397900,200,921,20
397900,366,478,20
397920,366,478,20
397920,200,921,20
397920,156,763,20
397920,162,642,20
397920,272,1485,20
397940,366,478,20
397940,252,275,20
397940,200,921,20
397940,156,763,20
397940,272,1485,20
397960,200,921,20
397960,366,478,20
397960,272,1485,20
397980,200,921,20
397980,18,488,20
397980,366,478,20
398000,200,921,20
398000,272,1485,20
398000,366,478,20
398000,160,959,20
398020,275,504,20
398020,429,488,20
398020,272,1485,20
398020,160,959,20
398040,366,478,20
398040,261,353,20
398040,429,488,20
398040,272,1485,20
398040,160,959,20
398060,366,478,20
398060,272,1485,20
398060,156,158,20
398060,160,959,20
398080,141,489,20
398080,156,158,20
398100,141,489,20
398100,285,866,20
398100,156,158,20
398100,272,1485,20
398120,156,158,20
398120,272,1485,20
398140,441,1260,20
398140,272,1485,20
398160,285,866,20
398160,156,158,20
398160,272,1485,20
398180,272,1485,20
398200,261,353,20
398200,272,1485,20
398220,261,353,20
398220,285,866,20
398220,366,478,20
398220,272,1485,20
398240,272,1485,20
398240,366,478,20
398240,160,959,20
398260,272,1485,20
398280,43,285,20
398300,366,660,20
398300,106,440,20
398300,272,1485,20
398320,366,660,20
398320,165,498,20
398360,574,615,20
398400,270,660,20
398400,267,603,20
398420,270,660,20
398420,435,921,20
398440,435,921,20
398440,366,478,20
398460,435,921,20
398460,285,866,20
398460,200,435,20
398460,461,626,20
398480,435,921,20
398480,429,488,20
398480,156,158,20
398480,461,626,20
398500,435,921,20
398520,267,603,20
398520,435,921,20
398540,626,985,20
398540,165,498,20
398540,366,478,20
398540,435,921,20
398560,429,435,20
398560,366,478,20
398560,435,921,20
398560,261,353,20
398560,267,603,20
398560,429,488,20
398560,106,440,20
398580,429,435,20
398580,366,478,20
398580,261,353,20
398580,252,882,20
398580,429,488,20
398580,200,424,20
398600,429,435,20
398600,366,478,20
398600,261,353,20
398600,252,882,20
398600,267,603,20
